Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,TradingSymbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
BCD,bcs_fo,USDINR,1010773,OPTCUR,PE,79.1,USDINR202370779.1PE,USDINR202370779.1PE,USDINR 07JUL23 79.1 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113107,OPTCUR,CE,79,USDINR202370779.0CE,USDINR202370779.0CE,USDINR 07JUL23 79.0 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113102,OPTCUR,PE,79,USDINR202370779.0PE,USDINR202370779.0PE,USDINR 07JUL23 79.0 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113001,OPTCUR,CE,82,USDINR202370782.0CE,USDINR202370782.0CE,USDINR 07JUL23 82.0 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2112994,OPTCUR,PE,82,USDINR202370782.0PE,USDINR202370782.0PE,USDINR 07JUL23 82.0 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010281,OPTCUR,CE,82.1,USDINR202370782.1CE,USDINR202370782.1CE,USDINR 07JUL23 82.1 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010282,OPTCUR,PE,82.1,USDINR202370782.1PE,USDINR202370782.1PE,USDINR 07JUL23 82.1 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010329,OPTCUR,CE,82.2,USDINR202370782.2CE,USDINR202370782.2CE,USDINR 07JUL23 82.2 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010330,OPTCUR,PE,82.2,USDINR202370782.2PE,USDINR202370782.2PE,USDINR 07JUL23 82.2 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010331,OPTCUR,CE,82.3,USDINR202370782.3CE,USDINR202370782.3CE,USDINR 07JUL23 82.3 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010332,OPTCUR,PE,82.3,USDINR202370782.3PE,USDINR202370782.3PE,USDINR 07JUL23 82.3 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010333,OPTCUR,CE,82.4,USDINR202370782.4CE,USDINR202370782.4CE,USDINR 07JUL23 82.4 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010334,OPTCUR,PE,82.4,USDINR202370782.4PE,USDINR202370782.4PE,USDINR 07JUL23 82.4 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2112984,OPTCUR,CE,82.5,USDINR202370782.5CE,USDINR202370782.5CE,USDINR 07JUL23 82.5 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2112977,OPTCUR,PE,82.5,USDINR202370782.5PE,USDINR202370782.5PE,USDINR 07JUL23 82.5 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010335,OPTCUR,CE,82.6,USDINR202370782.6CE,USDINR202370782.6CE,USDINR 07JUL23 82.6 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010336,OPTCUR,PE,82.6,USDINR202370782.6PE,USDINR202370782.6PE,USDINR 07JUL23 82.6 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010337,OPTCUR,CE,82.7,USDINR202370782.7CE,USDINR202370782.7CE,USDINR 07JUL23 82.7 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010338,OPTCUR,PE,82.7,USDINR202370782.7PE,USDINR202370782.7PE,USDINR 07JUL23 82.7 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010339,OPTCUR,CE,82.8,USDINR202370782.8CE,USDINR202370782.8CE,USDINR 07JUL23 82.8 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010340,OPTCUR,PE,82.8,USDINR202370782.8PE,USDINR202370782.8PE,USDINR 07JUL23 82.8 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010341,OPTCUR,CE,82.9,USDINR202370782.9CE,USDINR202370782.9CE,USDINR 07JUL23 82.9 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010342,OPTCUR,PE,82.9,USDINR202370782.9PE,USDINR202370782.9PE,USDINR 07JUL23 82.9 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113185,OPTCUR,CE,83,USDINR202370783.0CE,USDINR202370783.0CE,USDINR 07JUL23 83.0 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113178,OPTCUR,PE,83,USDINR202370783.0PE,USDINR202370783.0PE,USDINR 07JUL23 83.0 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010343,OPTCUR,CE,83.1,USDINR202370783.1CE,USDINR202370783.1CE,USDINR 07JUL23 83.1 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010344,OPTCUR,PE,83.1,USDINR202370783.1PE,USDINR202370783.1PE,USDINR 07JUL23 83.1 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010345,OPTCUR,CE,83.2,USDINR202370783.2CE,USDINR202370783.2CE,USDINR 07JUL23 83.2 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010346,OPTCUR,PE,83.2,USDINR202370783.2PE,USDINR202370783.2PE,USDINR 07JUL23 83.2 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010347,OPTCUR,CE,83.3,USDINR202370783.3CE,USDINR202370783.3CE,USDINR 07JUL23 83.3 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010348,OPTCUR,PE,83.3,USDINR202370783.3PE,USDINR202370783.3PE,USDINR 07JUL23 83.3 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010349,OPTCUR,CE,83.4,USDINR202370783.4CE,USDINR202370783.4CE,USDINR 07JUL23 83.4 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010350,OPTCUR,PE,83.4,USDINR202370783.4PE,USDINR202370783.4PE,USDINR 07JUL23 83.4 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113169,OPTCUR,CE,83.5,USDINR202370783.5CE,USDINR202370783.5CE,USDINR 07JUL23 83.5 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113163,OPTCUR,PE,83.5,USDINR202370783.5PE,USDINR202370783.5PE,USDINR 07JUL23 83.5 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010351,OPTCUR,CE,83.6,USDINR202370783.6CE,USDINR202370783.6CE,USDINR 07JUL23 83.6 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010352,OPTCUR,PE,83.6,USDINR202370783.6PE,USDINR202370783.6PE,USDINR 07JUL23 83.6 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010353,OPTCUR,CE,83.7,USDINR202370783.7CE,USDINR202370783.7CE,USDINR 07JUL23 83.7 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010354,OPTCUR,PE,83.7,USDINR202370783.7PE,USDINR202370783.7PE,USDINR 07JUL23 83.7 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010355,OPTCUR,CE,83.8,USDINR202370783.8CE,USDINR202370783.8CE,USDINR 07JUL23 83.8 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010356,OPTCUR,PE,83.8,USDINR202370783.8PE,USDINR202370783.8PE,USDINR 07JUL23 83.8 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010357,OPTCUR,CE,83.9,USDINR202370783.9CE,USDINR202370783.9CE,USDINR 07JUL23 83.9 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010358,OPTCUR,PE,83.9,USDINR202370783.9PE,USDINR202370783.9PE,USDINR 07JUL23 83.9 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2112985,OPTCUR,CE,84,USDINR202370784.0CE,USDINR202370784.0CE,USDINR 07JUL23 84.0 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2112979,OPTCUR,PE,84,USDINR202370784.0PE,USDINR202370784.0PE,USDINR 07JUL23 84.0 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010359,OPTCUR,CE,84.1,USDINR202370784.1CE,USDINR202370784.1CE,USDINR 07JUL23 84.1 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010360,OPTCUR,PE,84.1,USDINR202370784.1PE,USDINR202370784.1PE,USDINR 07JUL23 84.1 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010361,OPTCUR,CE,84.2,USDINR202370784.2CE,USDINR202370784.2CE,USDINR 07JUL23 84.2 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010362,OPTCUR,PE,84.2,USDINR202370784.2PE,USDINR202370784.2PE,USDINR 07JUL23 84.2 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010363,OPTCUR,CE,84.3,USDINR202370784.3CE,USDINR202370784.3CE,USDINR 07JUL23 84.3 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010364,OPTCUR,PE,84.3,USDINR202370784.3PE,USDINR202370784.3PE,USDINR 07JUL23 84.3 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010365,OPTCUR,CE,84.4,USDINR202370784.4CE,USDINR202370784.4CE,USDINR 07JUL23 84.4 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010366,OPTCUR,PE,84.4,USDINR202370784.4PE,USDINR202370784.4PE,USDINR 07JUL23 84.4 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2112969,OPTCUR,CE,84.5,USDINR202370784.5CE,USDINR202370784.5CE,USDINR 07JUL23 84.5 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2112963,OPTCUR,PE,84.5,USDINR202370784.5PE,USDINR202370784.5PE,USDINR 07JUL23 84.5 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010367,OPTCUR,CE,84.6,USDINR202370784.6CE,USDINR202370784.6CE,USDINR 07JUL23 84.6 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010368,OPTCUR,PE,84.6,USDINR202370784.6PE,USDINR202370784.6PE,USDINR 07JUL23 84.6 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010369,OPTCUR,CE,84.7,USDINR202370784.7CE,USDINR202370784.7CE,USDINR 07JUL23 84.7 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010370,OPTCUR,PE,84.7,USDINR202370784.7PE,USDINR202370784.7PE,USDINR 07JUL23 84.7 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010371,OPTCUR,CE,84.8,USDINR202370784.8CE,USDINR202370784.8CE,USDINR 07JUL23 84.8 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010372,OPTCUR,PE,84.8,USDINR202370784.8PE,USDINR202370784.8PE,USDINR 07JUL23 84.8 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010373,OPTCUR,CE,84.9,USDINR202370784.9CE,USDINR202370784.9CE,USDINR 07JUL23 84.9 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1010374,OPTCUR,PE,84.9,USDINR202370784.9PE,USDINR202370784.9PE,USDINR 07JUL23 84.9 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113170,OPTCUR,CE,85,USDINR202370785.0CE,USDINR202370785.0CE,USDINR 07JUL23 85.0 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113165,OPTCUR,PE,85,USDINR202370785.0PE,USDINR202370785.0PE,USDINR 07JUL23 85.0 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113068,OPTCUR,CE,81.75,USDINR202370781.75CE,USDINR202370781.75CE,USDINR 07JUL23 81.75 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113058,OPTCUR,PE,81.75,USDINR202370781.75PE,USDINR202370781.75PE,USDINR 07JUL23 81.75 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113034,OPTCUR,CE,81.25,USDINR202370781.25CE,USDINR202370781.25CE,USDINR 07JUL23 81.25 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113027,OPTCUR,PE,81.25,USDINR202370781.25PE,USDINR202370781.25PE,USDINR 07JUL23 81.25 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113220,OPTCUR,CE,80.75,USDINR202370780.75CE,USDINR202370780.75CE,USDINR 07JUL23 80.75 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113214,OPTCUR,PE,80.75,USDINR202370780.75PE,USDINR202370780.75PE,USDINR 07JUL23 80.75 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113237,OPTCUR,CE,80.25,USDINR202370780.25CE,USDINR202370780.25CE,USDINR 07JUL23 80.25 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113229,OPTCUR,PE,80.25,USDINR202370780.25PE,USDINR202370780.25PE,USDINR 07JUL23 80.25 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2112923,OPTCUR,CE,79.75,USDINR202370779.75CE,USDINR202370779.75CE,USDINR 07JUL23 79.75 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2112914,OPTCUR,PE,79.75,USDINR202370779.75PE,USDINR202370779.75PE,USDINR 07JUL23 79.75 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2112936,OPTCUR,CE,79.25,USDINR202370779.25CE,USDINR202370779.25CE,USDINR 07JUL23 79.25 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2112929,OPTCUR,PE,79.25,USDINR202370779.25PE,USDINR202370779.25PE,USDINR 07JUL23 79.25 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113222,OPTCUR,CE,82.25,USDINR202370782.25CE,USDINR202370782.25CE,USDINR 07JUL23 82.25 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113215,OPTCUR,PE,82.25,USDINR202370782.25PE,USDINR202370782.25PE,USDINR 07JUL23 82.25 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2112857,OPTCUR,CE,82.75,USDINR202370782.75CE,USDINR202370782.75CE,USDINR 07JUL23 82.75 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113242,OPTCUR,PE,82.75,USDINR202370782.75PE,USDINR202370782.75PE,USDINR 07JUL23 82.75 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113070,OPTCUR,CE,83.25,USDINR202370783.25CE,USDINR202370783.25CE,USDINR 07JUL23 83.25 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113060,OPTCUR,PE,83.25,USDINR202370783.25PE,USDINR202370783.25PE,USDINR 07JUL23 83.25 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113045,OPTCUR,CE,83.75,USDINR202370783.75CE,USDINR202370783.75CE,USDINR 07JUL23 83.75 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113038,OPTCUR,PE,83.75,USDINR202370783.75PE,USDINR202370783.75PE,USDINR 07JUL23 83.75 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2112859,OPTCUR,CE,84.25,USDINR202370784.25CE,USDINR202370784.25CE,USDINR 07JUL23 84.25 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113244,OPTCUR,PE,84.25,USDINR202370784.25PE,USDINR202370784.25PE,USDINR 07JUL23 84.25 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113233,OPTCUR,CE,84.75,USDINR202370784.75CE,USDINR202370784.75CE,USDINR 07JUL23 84.75 CE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,2113226,OPTCUR,PE,84.75,USDINR202370784.75PE,USDINR202370784.75PE,USDINR 07JUL23 84.75 PE,2023-07-07,1,0.0025
BCD,bcs_fo,USDINR,1011929,OPTCUR,CE,81.9,USDINR202371481.9CE,USDINR202371481.9CE,USDINR 14JUL23 81.9 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011930,OPTCUR,PE,81.9,USDINR202371481.9PE,USDINR202371481.9PE,USDINR 14JUL23 81.9 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011927,OPTCUR,CE,81.8,USDINR202371481.8CE,USDINR202371481.8CE,USDINR 14JUL23 81.8 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011928,OPTCUR,PE,81.8,USDINR202371481.8PE,USDINR202371481.8PE,USDINR 14JUL23 81.8 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011879,OPTCUR,CE,81.7,USDINR202371481.7CE,USDINR202371481.7CE,USDINR 14JUL23 81.7 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011880,OPTCUR,PE,81.7,USDINR202371481.7PE,USDINR202371481.7PE,USDINR 14JUL23 81.7 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011881,OPTCUR,CE,81.6,USDINR202371481.6CE,USDINR202371481.6CE,USDINR 14JUL23 81.6 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011882,OPTCUR,PE,81.6,USDINR202371481.6PE,USDINR202371481.6PE,USDINR 14JUL23 81.6 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114577,OPTCUR,CE,81.5,USDINR202371481.5CE,USDINR202371481.5CE,USDINR 14JUL23 81.5 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114567,OPTCUR,PE,81.5,USDINR202371481.5PE,USDINR202371481.5PE,USDINR 14JUL23 81.5 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011883,OPTCUR,CE,81.4,USDINR202371481.4CE,USDINR202371481.4CE,USDINR 14JUL23 81.4 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011884,OPTCUR,PE,81.4,USDINR202371481.4PE,USDINR202371481.4PE,USDINR 14JUL23 81.4 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011885,OPTCUR,CE,81.3,USDINR202371481.3CE,USDINR202371481.3CE,USDINR 14JUL23 81.3 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011886,OPTCUR,PE,81.3,USDINR202371481.3PE,USDINR202371481.3PE,USDINR 14JUL23 81.3 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011887,OPTCUR,CE,81.2,USDINR202371481.2CE,USDINR202371481.2CE,USDINR 14JUL23 81.2 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011888,OPTCUR,PE,81.2,USDINR202371481.2PE,USDINR202371481.2PE,USDINR 14JUL23 81.2 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011889,OPTCUR,CE,81.1,USDINR202371481.1CE,USDINR202371481.1CE,USDINR 14JUL23 81.1 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011890,OPTCUR,PE,81.1,USDINR202371481.1PE,USDINR202371481.1PE,USDINR 14JUL23 81.1 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114603,OPTCUR,CE,81,USDINR202371481.0CE,USDINR202371481.0CE,USDINR 14JUL23 81.0 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114593,OPTCUR,PE,81,USDINR202371481.0PE,USDINR202371481.0PE,USDINR 14JUL23 81.0 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011891,OPTCUR,CE,80.9,USDINR202371480.9CE,USDINR202371480.9CE,USDINR 14JUL23 80.9 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011892,OPTCUR,PE,80.9,USDINR202371480.9PE,USDINR202371480.9PE,USDINR 14JUL23 80.9 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011893,OPTCUR,CE,80.8,USDINR202371480.8CE,USDINR202371480.8CE,USDINR 14JUL23 80.8 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011894,OPTCUR,PE,80.8,USDINR202371480.8PE,USDINR202371480.8PE,USDINR 14JUL23 80.8 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011895,OPTCUR,CE,80.7,USDINR202371480.7CE,USDINR202371480.7CE,USDINR 14JUL23 80.7 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011896,OPTCUR,PE,80.7,USDINR202371480.7PE,USDINR202371480.7PE,USDINR 14JUL23 80.7 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011897,OPTCUR,CE,80.6,USDINR202371480.6CE,USDINR202371480.6CE,USDINR 14JUL23 80.6 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011898,OPTCUR,PE,80.6,USDINR202371480.6PE,USDINR202371480.6PE,USDINR 14JUL23 80.6 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114299,OPTCUR,CE,80.5,USDINR202371480.5CE,USDINR202371480.5CE,USDINR 14JUL23 80.5 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114288,OPTCUR,PE,80.5,USDINR202371480.5PE,USDINR202371480.5PE,USDINR 14JUL23 80.5 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011899,OPTCUR,CE,80.4,USDINR202371480.4CE,USDINR202371480.4CE,USDINR 14JUL23 80.4 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011900,OPTCUR,PE,80.4,USDINR202371480.4PE,USDINR202371480.4PE,USDINR 14JUL23 80.4 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011901,OPTCUR,CE,80.3,USDINR202371480.3CE,USDINR202371480.3CE,USDINR 14JUL23 80.3 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011902,OPTCUR,PE,80.3,USDINR202371480.3PE,USDINR202371480.3PE,USDINR 14JUL23 80.3 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011903,OPTCUR,CE,80.2,USDINR202371480.2CE,USDINR202371480.2CE,USDINR 14JUL23 80.2 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011904,OPTCUR,PE,80.2,USDINR202371480.2PE,USDINR202371480.2PE,USDINR 14JUL23 80.2 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011905,OPTCUR,CE,80.1,USDINR202371480.1CE,USDINR202371480.1CE,USDINR 14JUL23 80.1 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011906,OPTCUR,PE,80.1,USDINR202371480.1PE,USDINR202371480.1PE,USDINR 14JUL23 80.1 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114332,OPTCUR,CE,80,USDINR202371480.0CE,USDINR202371480.0CE,USDINR 14JUL23 80.0 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114320,OPTCUR,PE,80,USDINR202371480.0PE,USDINR202371480.0PE,USDINR 14JUL23 80.0 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011907,OPTCUR,CE,79.9,USDINR202371479.9CE,USDINR202371479.9CE,USDINR 14JUL23 79.9 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011908,OPTCUR,PE,79.9,USDINR202371479.9PE,USDINR202371479.9PE,USDINR 14JUL23 79.9 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011909,OPTCUR,CE,79.8,USDINR202371479.8CE,USDINR202371479.8CE,USDINR 14JUL23 79.8 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011910,OPTCUR,PE,79.8,USDINR202371479.8PE,USDINR202371479.8PE,USDINR 14JUL23 79.8 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011911,OPTCUR,CE,79.7,USDINR202371479.7CE,USDINR202371479.7CE,USDINR 14JUL23 79.7 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011912,OPTCUR,PE,79.7,USDINR202371479.7PE,USDINR202371479.7PE,USDINR 14JUL23 79.7 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011913,OPTCUR,CE,79.6,USDINR202371479.6CE,USDINR202371479.6CE,USDINR 14JUL23 79.6 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011914,OPTCUR,PE,79.6,USDINR202371479.6PE,USDINR202371479.6PE,USDINR 14JUL23 79.6 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114448,OPTCUR,CE,79.5,USDINR202371479.5CE,USDINR202371479.5CE,USDINR 14JUL23 79.5 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114435,OPTCUR,PE,79.5,USDINR202371479.5PE,USDINR202371479.5PE,USDINR 14JUL23 79.5 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011915,OPTCUR,CE,79.4,USDINR202371479.4CE,USDINR202371479.4CE,USDINR 14JUL23 79.4 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011916,OPTCUR,PE,79.4,USDINR202371479.4PE,USDINR202371479.4PE,USDINR 14JUL23 79.4 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011917,OPTCUR,CE,79.3,USDINR202371479.3CE,USDINR202371479.3CE,USDINR 14JUL23 79.3 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011918,OPTCUR,PE,79.3,USDINR202371479.3PE,USDINR202371479.3PE,USDINR 14JUL23 79.3 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011919,OPTCUR,CE,79.2,USDINR202371479.2CE,USDINR202371479.2CE,USDINR 14JUL23 79.2 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011920,OPTCUR,PE,79.2,USDINR202371479.2PE,USDINR202371479.2PE,USDINR 14JUL23 79.2 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011921,OPTCUR,CE,79.1,USDINR202371479.1CE,USDINR202371479.1CE,USDINR 14JUL23 79.1 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011922,OPTCUR,PE,79.1,USDINR202371479.1PE,USDINR202371479.1PE,USDINR 14JUL23 79.1 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114478,OPTCUR,CE,79,USDINR202371479.0CE,USDINR202371479.0CE,USDINR 14JUL23 79.0 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114467,OPTCUR,PE,79,USDINR202371479.0PE,USDINR202371479.0PE,USDINR 14JUL23 79.0 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114302,OPTCUR,CE,82,USDINR202371482.0CE,USDINR202371482.0CE,USDINR 14JUL23 82.0 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,2114289,OPTCUR,PE,82,USDINR202371482.0PE,USDINR202371482.0PE,USDINR 14JUL23 82.0 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011931,OPTCUR,CE,82.1,USDINR202371482.1CE,USDINR202371482.1CE,USDINR 14JUL23 82.1 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011932,OPTCUR,PE,82.1,USDINR202371482.1PE,USDINR202371482.1PE,USDINR 14JUL23 82.1 PE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011933,OPTCUR,CE,82.2,USDINR202371482.2CE,USDINR202371482.2CE,USDINR 14JUL23 82.2 CE,2023-07-14,1,0.0025
BCD,bcs_fo,USDINR,1011934,OPTCUR,PE,82.2,USDINR202371482.2PE,USDINR202371482.2PE,USDINR 14JUL23 82.2 PE,2023-07-14,1,0.0025
