id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,StPrice1,StPrice2,StPriceCombine
7923,CDS,cde_fo,EURUSD,12086,OPTCUR,CE,1.12,EURUSD26SEPTEMBER231.12CE,EURUSD23SEP1.12CE,EURUSD 26SEP23 1.12 CE,26-09-2023,1,0.0001,1,12,1.12
7924,CDS,cde_fo,EURUSD,12087,OPTCUR,PE,1.12,EURUSD26SEPTEMBER231.12PE,EURUSD23SEP1.12PE,EURUSD 26SEP23 1.12 PE,26-09-2023,1,0.0001,1,12,1.12
7925,CDS,cde_fo,EURUSD,12088,OPTCUR,CE,1.125,EURUSD26SEPTEMBER231.125CE,EURUSD23SEP1.125CE,EURUSD 26SEP23 1.125 CE,26-09-2023,1,0.0001,1,125,1.125
7926,CDS,cde_fo,EURUSD,12089,OPTCUR,PE,1.125,EURUSD26SEPTEMBER231.125PE,EURUSD23SEP1.125PE,EURUSD 26SEP23 1.125 PE,26-09-2023,1,0.0001,1,125,1.125
7927,CDS,cde_fo,USDINR,12090,OPTCUR,PE,87,USDINR01SEPTEMBER2387PE,USDINR2390187PE,USDINR 01SEP23 87 PE,01-09-2023,1,0.0025,87,,87
7928,CDS,cde_fo,USDINR,12093,OPTCUR,CE,87.25,USDINR01SEPTEMBER2387.25CE,USDINR2390187.25CE,USDINR 01SEP23 87.25 CE,01-09-2023,1,0.0025,87,25,87.25
7929,CDS,cde_fo,USDINR,12094,OPTCUR,PE,87.25,USDINR01SEPTEMBER2387.25PE,USDINR2390187.25PE,USDINR 01SEP23 87.25 PE,01-09-2023,1,0.0025,87,25,87.25
7930,CDS,cde_fo,USDINR,12095,OPTCUR,CE,87.5,USDINR01SEPTEMBER2387.5CE,USDINR2390187.5CE,USDINR 01SEP23 87.5 CE,01-09-2023,1,0.0025,87,5,87.5
7931,CDS,cde_fo,USDINR,12096,OPTCUR,PE,87.5,USDINR01SEPTEMBER2387.5PE,USDINR2390187.5PE,USDINR 01SEP23 87.5 PE,01-09-2023,1,0.0025,87,5,87.5
7932,CDS,cde_fo,USDINR,12105,OPTCUR,CE,87.75,USDINR01SEPTEMBER2387.75CE,USDINR2390187.75CE,USDINR 01SEP23 87.75 CE,01-09-2023,1,0.0025,87,75,87.75
7933,CDS,cde_fo,USDINR,12106,OPTCUR,PE,87.75,USDINR01SEPTEMBER2387.75PE,USDINR2390187.75PE,USDINR 01SEP23 87.75 PE,01-09-2023,1,0.0025,87,75,87.75
7934,CDS,cde_fo,USDINR,12111,OPTCUR,CE,88,USDINR01SEPTEMBER2388CE,USDINR2390188CE,USDINR 01SEP23 88 CE,01-09-2023,1,0.0025,88,,88
7935,CDS,cde_fo,USDINR,12112,OPTCUR,PE,88,USDINR01SEPTEMBER2388PE,USDINR2390188PE,USDINR 01SEP23 88 PE,01-09-2023,1,0.0025,88,,88
7936,CDS,cde_fo,JPYINR,12169,OPTCUR,CE,66.25,JPYINR27MARCH2466.25CE,JPYINR24MAR66.25CE,JPYINR 27MAR24 66.25 CE,27-03-2024,1,0.0025,66,25,66.25
7937,CDS,cde_fo,USDINR,12170,OPTCUR,CE,81,USDINR27DECEMBER2381CE,USDINR23DEC81CE,USDINR 27DEC23 81 CE,27-12-2023,1,0.0025,81,,81
7938,CDS,cde_fo,USDINR,12171,OPTCUR,CE,88.25,USDINR01SEPTEMBER2388.25CE,USDINR2390188.25CE,USDINR 01SEP23 88.25 CE,01-09-2023,1,0.0025,88,25,88.25
7939,CDS,cde_fo,USDINR,12172,OPTCUR,PE,88.25,USDINR01SEPTEMBER2388.25PE,USDINR2390188.25PE,USDINR 01SEP23 88.25 PE,01-09-2023,1,0.0025,88,25,88.25
7940,CDS,cde_fo,USDJPY,12173,OPTCUR,CE,153,USDJPY27JULY23153CE,USDJPY23JUL153CE,USDJPY 27JUL23 153 CE,27-07-2023,1,0.01,153,,153
7941,CDS,cde_fo,USDJPY,12174,OPTCUR,PE,153,USDJPY27JULY23153PE,USDJPY23JUL153PE,USDJPY 27JUL23 153 PE,27-07-2023,1,0.01,153,,153
7942,CDS,cde_fo,USDJPY,12175,OPTCUR,CE,153,USDJPY29AUGUST23153CE,USDJPY23AUG153CE,USDJPY 29AUG23 153 CE,29-08-2023,1,0.01,153,,153
7943,CDS,cde_fo,USDJPY,12176,OPTCUR,PE,153,USDJPY29AUGUST23153PE,USDJPY23AUG153PE,USDJPY 29AUG23 153 PE,29-08-2023,1,0.01,153,,153
7944,CDS,cde_fo,USDJPY,12177,OPTCUR,CE,153,USDJPY27DECEMBER23153CE,USDJPY23DEC153CE,USDJPY 27DEC23 153 CE,27-12-2023,1,0.01,153,,153
7945,CDS,cde_fo,USDINR,12178,OPTCUR,PE,81,USDINR27DECEMBER2381PE,USDINR23DEC81PE,USDINR 27DEC23 81 PE,27-12-2023,1,0.0025,81,,81
7946,CDS,cde_fo,USDINR,12179,OPTCUR,CE,81.25,USDINR27DECEMBER2381.25CE,USDINR23DEC81.25CE,USDINR 27DEC23 81.25 CE,27-12-2023,1,0.0025,81,25,81.25
7947,CDS,cde_fo,USDINR,12180,OPTCUR,PE,81.25,USDINR27DECEMBER2381.25PE,USDINR23DEC81.25PE,USDINR 27DEC23 81.25 PE,27-12-2023,1,0.0025,81,25,81.25
7948,CDS,cde_fo,USDINR,12181,OPTCUR,CE,81.5,USDINR27DECEMBER2381.5CE,USDINR23DEC81.5CE,USDINR 27DEC23 81.5 CE,27-12-2023,1,0.0025,81,5,81.5
7949,CDS,cde_fo,USDJPY,12182,OPTCUR,PE,153,USDJPY27DECEMBER23153PE,USDJPY23DEC153PE,USDJPY 27DEC23 153 PE,27-12-2023,1,0.01,153,,153
7950,CDS,cde_fo,USDJPY,12183,OPTCUR,CE,153,USDJPY27MARCH24153CE,USDJPY24MAR153CE,USDJPY 27MAR24 153 CE,27-03-2024,1,0.01,153,,153
7951,CDS,cde_fo,USDJPY,12184,OPTCUR,PE,153,USDJPY27MARCH24153PE,USDJPY24MAR153PE,USDJPY 27MAR24 153 PE,27-03-2024,1,0.01,153,,153
7952,CDS,cde_fo,EURINR,12185,OPTCUR,CE,95.25,EURINR11AUGUST2395.25CE,EURINR2381195.25CE,EURINR 11AUG23 95.25 CE,11-08-2023,1,0.0025,95,25,95.25
7953,CDS,cde_fo,USDINR,12186,OPTCUR,PE,81.5,USDINR27DECEMBER2381.5PE,USDINR23DEC81.5PE,USDINR 27DEC23 81.5 PE,27-12-2023,1,0.0025,81,5,81.5
7954,CDS,cde_fo,EURINR,12187,OPTCUR,PE,95.25,EURINR11AUGUST2395.25PE,EURINR2381195.25PE,EURINR 11AUG23 95.25 PE,11-08-2023,1,0.0025,95,25,95.25
7955,CDS,cde_fo,USDINR,12190,OPTCUR,CE,81.75,USDINR27DECEMBER2381.75CE,USDINR23DEC81.75CE,USDINR 27DEC23 81.75 CE,27-12-2023,1,0.0025,81,75,81.75
7956,CDS,cde_fo,USDINR,12191,OPTCUR,PE,81.75,USDINR27DECEMBER2381.75PE,USDINR23DEC81.75PE,USDINR 27DEC23 81.75 PE,27-12-2023,1,0.0025,81,75,81.75
7957,CDS,cde_fo,GBPINR,12194,OPTCUR,CE,98.5,GBPINR29AUGUST2398.5CE,GBPINR23AUG98.5CE,GBPINR 29AUG23 98.5 CE,29-08-2023,1,0.0025,98,5,98.5
7958,CDS,cde_fo,GBPINR,12195,OPTCUR,PE,98.5,GBPINR29AUGUST2398.5PE,GBPINR23AUG98.5PE,GBPINR 29AUG23 98.5 PE,29-08-2023,1,0.0025,98,5,98.5
7959,CDS,cde_fo,EURINR,12206,OPTCUR,CE,95.5,EURINR11AUGUST2395.5CE,EURINR2381195.5CE,EURINR 11AUG23 95.5 CE,11-08-2023,1,0.0025,95,5,95.5
7960,CDS,cde_fo,EURINR,12207,OPTCUR,PE,95.5,EURINR11AUGUST2395.5PE,EURINR2381195.5PE,EURINR 11AUG23 95.5 PE,11-08-2023,1,0.0025,95,5,95.5
7961,CDS,cde_fo,EURINR,12208,OPTCUR,CE,95.75,EURINR11AUGUST2395.75CE,EURINR2381195.75CE,EURINR 11AUG23 95.75 CE,11-08-2023,1,0.0025,95,75,95.75
7962,CDS,cde_fo,GBPINR,12215,OPTCUR,CE,98.75,GBPINR29AUGUST2398.75CE,GBPINR23AUG98.75CE,GBPINR 29AUG23 98.75 CE,29-08-2023,1,0.0025,98,75,98.75
7963,CDS,cde_fo,GBPINR,12216,OPTCUR,PE,98.75,GBPINR29AUGUST2398.75PE,GBPINR23AUG98.75PE,GBPINR 29AUG23 98.75 PE,29-08-2023,1,0.0025,98,75,98.75
7964,CDS,cde_fo,EURINR,12226,OPTCUR,PE,95.75,EURINR11AUGUST2395.75PE,EURINR2381195.75PE,EURINR 11AUG23 95.75 PE,11-08-2023,1,0.0025,95,75,95.75
7965,CDS,cde_fo,EURINR,12227,OPTCUR,CE,95.25,EURINR18AUGUST2395.25CE,EURINR2381895.25CE,EURINR 18AUG23 95.25 CE,18-08-2023,1,0.0025,95,25,95.25
7966,CDS,cde_fo,EURINR,12228,OPTCUR,PE,95.25,EURINR18AUGUST2395.25PE,EURINR2381895.25PE,EURINR 18AUG23 95.25 PE,18-08-2023,1,0.0025,95,25,95.25
7967,CDS,cde_fo,EURINR,12229,OPTCUR,CE,95.5,EURINR18AUGUST2395.5CE,EURINR2381895.5CE,EURINR 18AUG23 95.5 CE,18-08-2023,1,0.0025,95,5,95.5
7968,CDS,cde_fo,EURINR,12230,OPTCUR,PE,95.5,EURINR18AUGUST2395.5PE,EURINR2381895.5PE,EURINR 18AUG23 95.5 PE,18-08-2023,1,0.0025,95,5,95.5
7969,CDS,cde_fo,EURINR,12231,OPTCUR,CE,95.75,EURINR18AUGUST2395.75CE,EURINR2381895.75CE,EURINR 18AUG23 95.75 CE,18-08-2023,1,0.0025,95,75,95.75
7970,CDS,cde_fo,EURINR,12232,OPTCUR,PE,95.75,EURINR18AUGUST2395.75PE,EURINR2381895.75PE,EURINR 18AUG23 95.75 PE,18-08-2023,1,0.0025,95,75,95.75
7971,CDS,cde_fo,EURINR,12233,OPTCUR,CE,95.25,EURINR25AUGUST2395.25CE,EURINR2382595.25CE,EURINR 25AUG23 95.25 CE,25-08-2023,1,0.0025,95,25,95.25
7972,CDS,cde_fo,EURINR,12235,OPTCUR,PE,95.25,EURINR25AUGUST2395.25PE,EURINR2382595.25PE,EURINR 25AUG23 95.25 PE,25-08-2023,1,0.0025,95,25,95.25
7973,CDS,cde_fo,EURINR,12236,OPTCUR,CE,95.5,EURINR25AUGUST2395.5CE,EURINR2382595.5CE,EURINR 25AUG23 95.5 CE,25-08-2023,1,0.0025,95,5,95.5
7974,CDS,cde_fo,EURINR,12237,OPTCUR,PE,95.5,EURINR25AUGUST2395.5PE,EURINR2382595.5PE,EURINR 25AUG23 95.5 PE,25-08-2023,1,0.0025,95,5,95.5
7975,CDS,cde_fo,EURINR,12238,OPTCUR,CE,95.75,EURINR25AUGUST2395.75CE,EURINR2382595.75CE,EURINR 25AUG23 95.75 CE,25-08-2023,1,0.0025,95,75,95.75
7976,CDS,cde_fo,JPYINR,12239,OPTCUR,PE,54.25,JPYINR11AUGUST2354.25PE,JPYINR2381154.25PE,JPYINR 11AUG23 54.25 PE,11-08-2023,1,0.0025,54,25,54.25
7977,CDS,cde_fo,JPYINR,12240,OPTCUR,CE,54.5,JPYINR11AUGUST2354.5CE,JPYINR2381154.5CE,JPYINR 11AUG23 54.5 CE,11-08-2023,1,0.0025,54,5,54.5
7978,CDS,cde_fo,EURINR,12248,OPTCUR,PE,95.75,EURINR25AUGUST2395.75PE,EURINR2382595.75PE,EURINR 25AUG23 95.75 PE,25-08-2023,1,0.0025,95,75,95.75
7979,CDS,cde_fo,EURINR,12249,OPTCUR,CE,95.25,EURINR29AUGUST2395.25CE,EURINR23AUG95.25CE,EURINR 29AUG23 95.25 CE,29-08-2023,1,0.0025,95,25,95.25
7980,CDS,cde_fo,EURINR,12250,OPTCUR,PE,95.25,EURINR29AUGUST2395.25PE,EURINR23AUG95.25PE,EURINR 29AUG23 95.25 PE,29-08-2023,1,0.0025,95,25,95.25
7981,CDS,cde_fo,EURINR,12251,OPTCUR,CE,95.5,EURINR29AUGUST2395.5CE,EURINR23AUG95.5CE,EURINR 29AUG23 95.5 CE,29-08-2023,1,0.0025,95,5,95.5
7982,CDS,cde_fo,EURINR,12252,OPTCUR,PE,95.5,EURINR29AUGUST2395.5PE,EURINR23AUG95.5PE,EURINR 29AUG23 95.5 PE,29-08-2023,1,0.0025,95,5,95.5
7983,CDS,cde_fo,EURINR,12253,OPTCUR,CE,95.75,EURINR29AUGUST2395.75CE,EURINR23AUG95.75CE,EURINR 29AUG23 95.75 CE,29-08-2023,1,0.0025,95,75,95.75
7984,CDS,cde_fo,EURINR,12254,OPTCUR,PE,95.75,EURINR29AUGUST2395.75PE,EURINR23AUG95.75PE,EURINR 29AUG23 95.75 PE,29-08-2023,1,0.0025,95,75,95.75
7985,CDS,cde_fo,USDINR,12256,OPTCUR,CE,86.75,USDINR04AUGUST2386.75CE,USDINR2380486.75CE,USDINR 04AUG23 86.75 CE,04-08-2023,1,0.0025,86,75,86.75
7986,CDS,cde_fo,EURINR,12257,OPTCUR,CE,95.25,EURINR01SEPTEMBER2395.25CE,EURINR2390195.25CE,EURINR 01SEP23 95.25 CE,01-09-2023,1,0.0025,95,25,95.25
7987,CDS,cde_fo,EURINR,12258,OPTCUR,PE,95.25,EURINR01SEPTEMBER2395.25PE,EURINR2390195.25PE,EURINR 01SEP23 95.25 PE,01-09-2023,1,0.0025,95,25,95.25
7988,CDS,cde_fo,EURINR,12265,OPTCUR,CE,93.5,EURINR26SEPTEMBER2393.5CE,EURINR23SEP93.5CE,EURINR 26SEP23 93.5 CE,26-09-2023,1,0.0025,93,5,93.5
7989,CDS,cde_fo,EURINR,12266,OPTCUR,CE,95.5,EURINR01SEPTEMBER2395.5CE,EURINR2390195.5CE,EURINR 01SEP23 95.5 CE,01-09-2023,1,0.0025,95,5,95.5
7990,CDS,cde_fo,EURINR,12267,OPTCUR,PE,95.5,EURINR01SEPTEMBER2395.5PE,EURINR2390195.5PE,EURINR 01SEP23 95.5 PE,01-09-2023,1,0.0025,95,5,95.5
7991,CDS,cde_fo,EURINR,12268,OPTCUR,CE,95.75,EURINR01SEPTEMBER2395.75CE,EURINR2390195.75CE,EURINR 01SEP23 95.75 CE,01-09-2023,1,0.0025,95,75,95.75
7992,CDS,cde_fo,EURINR,12269,OPTCUR,PE,95.75,EURINR01SEPTEMBER2395.75PE,EURINR2390195.75PE,EURINR 01SEP23 95.75 PE,01-09-2023,1,0.0025,95,75,95.75
7993,CDS,cde_fo,EURINR,12270,OPTCUR,PE,93.5,EURINR26SEPTEMBER2393.5PE,EURINR23SEP93.5PE,EURINR 26SEP23 93.5 PE,26-09-2023,1,0.0025,93,5,93.5
7994,CDS,cde_fo,EURINR,12271,OPTCUR,CE,93.75,EURINR26SEPTEMBER2393.75CE,EURINR23SEP93.75CE,EURINR 26SEP23 93.75 CE,26-09-2023,1,0.0025,93,75,93.75
7995,CDS,cde_fo,EURINR,12272,OPTCUR,PE,93.75,EURINR26SEPTEMBER2393.75PE,EURINR23SEP93.75PE,EURINR 26SEP23 93.75 PE,26-09-2023,1,0.0025,93,75,93.75
